_id,School_Id,Org_Name,Telephone,Fax,Email,Contact1_Name,URL,Add1_Line1,Add1_Suburb,Add1_City,Add2_Line1,Add2_Suburb,Add2_City,Add2_Postal_Code,Urban_Rural_Indicator,Org_Type,Definition,Authority,School_Donations,CoEd_Status,KMEPeakBody,Takiwā,Territorial_Authority,Regional_Council,Local_Office_Name,Education_Region,General_Electorate,Māori_Electorate,Statistical_Area_2_Code,Statistical_Area_2_Description,Ward,Col_Id,Col_Name,Latitude,Longitude,Enrolment_Scheme,EQi_Index,Roll_Date,Total,European,Māori,Pacific,Asian,MELAA,Other,International,Isolation_Index,Language_of_Instruction,BoardingFacilities,CohortEntry,Status,DateSchoolOpened
2075,10,Te Kura Taumata o Panguru,09-4095701,09-4095703,"",Mina Pomare-Peita,http://www.panguru.school.nz,2178 West Coast Road ,"",Panguru,2178 West Coast Road RD 2,"",Kohukohu,0492,Rural other,Composite,"",State,"Donations should not be requested, unless for a school camp",Co-Educational,Ngā Kura ā Iwi o Aotearoa Inc,Te Tai Raro,Far North District,Northland Region,Whangarei Office,Tai Tokerau,Northland,Te Tai Tokerau,101600,Hokianga North,Kaikohe-Hokianga General Ward,"","",-35.380527,173.383068,No,540,2025-04-01T00:00:00,120,14,120,9,1,1,0,0,3.11,All students taught in te reo Māori,No,No,Open,1983-01-01T00:00:00
2076,100,James Cook High School,09-2683950,09-2683951,admin@jchs.school.nz,Tina Filipo,http://www.jchs.school.nz,Dr Pickering Avenue ,Manurewa,Auckland,PO Box 75647,Manurewa,Manukau,2243,Major urban area,Secondary (Year 9-15),"",State,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Raro,Manurewa Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Manurewa,Tāmaki Makaurau,160601,Leabank,Manurewa-Papakura Ward,99211,Te Korowai Kakahu o Manurewa Kāhui Ako,-37.034980,174.885978,Yes,532,2025-04-01T00:00:00,1756,241,680,1048,260,29,9,0,0.25,Some students taught in a Pacific language,No,No,Open,1968-02-01T00:00:00
2077,1004,Awanui School,09-4067309,09-4067347,admin@awanui.school.nz,Danielle Thomson,http://www.awanui.school.nz,172 State Highway 1 ,"",Awanui,PO Box 55,"",Awanui,0451,Rural settlement,Contributing,"",State,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Raro,Far North District,Northland Region,Whangarei Office,Tai Tokerau,Northland,Te Tai Tokerau,100200,Rangaunu Harbour,Te Hiku General Ward,99051,Te Kāhui Tai Kura o Te Hiku,-35.039690,173.254099,No,543,2025-04-01T00:00:00,37,7,34,1,1,0,0,0,2.70,All students taught in English,No,No,Open,1875-10-01T00:00:00
2078,1011,Glenbervie School,09-4375812,09-4370296,office@glenbervie.school.nz,Warren Brown,http://www.glenbervie.school.nz,151 Ngunguru Road ,"",Glenbervie,151 Ngunguru Road RD 3,"",Whangarei,0173,Rural other,Contributing,"",State,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Raro,Whangarei District,Northland Region,Whangarei Office,Tai Tokerau,Whangārei,Te Tai Tokerau,106700,Abbey Caves-Glenbervie,Hikurangi-Coastal General Ward,99182,Te Tai Raki Whangarei Kāhui Ako,-35.675883,174.347871,Yes,435,2025-04-01T00:00:00,216,175,69,6,2,4,1,0,0.75,All students taught in English,No,Yes,Open,1893-05-25T00:00:00
2079,1013,Herekino School,09-4093834,09-4093880,reception@herekino.school.nz,Maara Peters,"",2525 Kaitaia-Awaroa Road ,"",Herekino,2525 Kaitaia-Awaroa Road RD 1,"",Kaitaia,0481,Rural other,Full Primary,"",State,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Raro,Far North District,Northland Region,Whangarei Office,Tai Tokerau,Northland,Te Tai Tokerau,101200,Herekino-Takahue,Te Hiku General Ward,99051,Te Kāhui Tai Kura o Te Hiku,-35.263626,173.211250,No,536,2025-04-01T00:00:00,17,3,17,4,0,0,0,0,2.71,All students taught in English,No,No,Open,1888-02-01T00:00:00
2080,6932,Pinehill School (Browns Bay),09-4780301,09-4780305,info@pinehill.school.nz,Carla Veldman,http://www.pinehill.school.nz/,Cnr Hugh Green Drive & Spencer Road ,Pinehill,Auckland,2 Hugh Green Drive,Pinehill,Auckland,0632,Major urban area,Contributing,"",State,Donations may be requested,Co-Educational,"",Te Tai Raro,Upper Harbour Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,East Coast Bays,Te Tai Tokerau,118501,Pinehill North,Albany Ward,99000,Mid Bays Community of Schools,-36.726727,174.717604,Yes,359,2025-04-01T00:00:00,441,54,10,6,362,24,1,1,0.17,All students taught in English,No,Yes,Open,1997-01-28T00:00:00
2081,6941,Endeavour School,07-855 5257,"",office@endeavour.school.nz,Geoff Booth,http://www.endeavour.school.nz,Endeavour Avenue ,Flagstaff-Hamilton,Hamilton,PO Box 12417,Chartwell Square,Hamilton,3248,Major urban area,Contributing,"",State,Donations may be requested,Co-Educational,"",Te Tai Whenua,Hamilton City,Waikato Region,Hamilton Office,Waikato,Hamilton East,Hauraki-Waikato,175801,Flagstaff East,East General Ward,99132,Te Pae Here Kāhui Ako Te Raki Rāwhiti o Kirikiriroa,-37.732253,175.253714,Yes,408,2025-04-01T00:00:00,443,250,75,28,149,39,6,0,0.24,All students taught in English,No,No,Open,2015-01-01T00:00:00
2082,6962,Te Wharekura o Mauao,07-5793060,"",admin@mauao.school.nz,Heywood Kuka,http://www.mauao.school.nz,1 Westmorland Rise ,Bethlehem,Tauranga,PO Box 16205,Bethlehem,Tauranga,3147,Major urban area,Secondary (Year 7-15),"",State,"Donations should not be requested, unless for a school camp",Co-Educational,Ngā Kura ā Iwi o Aotearoa Inc,Te Tai Whenua,Tauranga City,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",Tauranga,Waiariki,193000,Bethlehem North,Bethlehem General Ward,99036,Ōtūmoetai Community of Learning,-37.691216,176.109724,No,523,2025-04-01T00:00:00,294,16,290,26,1,0,0,0,0.19,All students taught in te reo Māori,No,No,Open,2008-11-06T00:00:00
2083,7,Okaihau College,09-4019030,09-4019793,admin@okaihau-college.school.nz,Thomas Davison,http://www.okaihau-college.school.nz,58 Settlers Way ,"",Okaihau,58 Settlers Way RD 1,"",Okaihau,0475,Rural settlement,Secondary (Year 7-15),"",State,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Raro,Far North District,Northland Region,Whangarei Office,Tai Tokerau,Northland,Te Tai Tokerau,102300,Ōkaihau,Kaikohe-Hokianga General Ward,99060,Te Arahura Community of Learning,-35.323759,173.765764,Yes,514,2025-04-01T00:00:00,294,110,213,31,3,1,4,0,1.83,All students taught in English,No,No,Open,1972-02-01T00:00:00
2084,6783,Remarkables Primary School,03-4414044 ,03-442 2052,office@remarkables.school.nz,Tim Young,http://www.remarkablesprimary.school.nz,49 Lake Avenue ,Frankton,Queenstown,PO Box 2564,Wakatipu,Queenstown,9349,Medium urban area,Full Primary,"",State,Donations may be requested,Co-Educational,"",Te Tai Runga,Queenstown-Lakes District,Otago Region,Dunedin Office,"Otago, Southland",Southland,Te Tai Tonga,348400,Frankton,Queenstown-Whakatipu Ward,99093,Kāhui Ako o Wakatipu,-45.022927,168.731800,Yes,398,2025-04-01T00:00:00,442,326,36,26,76,17,6,0,2.70,All students taught in English,No,Yes,Open,2010-02-02T00:00:00
2085,6946,Oteha Valley School,09-4770033,09-4767785,enquiries@oteha.school.nz,Rosemary Neal,http://www.oteha.school.nz,Medallion Drive ,Oteha,Auckland,Medallion Drive,Oteha,Auckland,0632,Major urban area,Contributing,"",State,Donations may be requested,Co-Educational,"",Te Tai Raro,Upper Harbour Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,East Coast Bays,Te Tai Tokerau,117600,Oteha East,Albany Ward,99121,Oneroa Community of Learning,-36.716243,174.716765,Yes,354,2025-04-01T00:00:00,509,81,19,9,399,33,16,0,0.22,All students taught in English,No,No,Open,2004-01-27T00:00:00
2086,6959,Willowbank School (Howick),09-2711077,"",info@willowbank.school.nz,Adele Jacobs,http://www.willowbank.school.nz,56 Middlefield Drive ,Dannemora,Auckland,56 Middlefield Drive,Flat Bush,Manukau,2016,Major urban area,Contributing,"",State,Donations may be requested,Co-Educational,"",Te Tai Raro,Howick Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Botany,Tāmaki Makaurau,156101,Middlefield,Howick Ward,99127,Waipaparoa Kāhui Ako,-36.948733,174.914146,Yes,372,2025-04-01T00:00:00,673,110,33,61,460,105,5,4,0.21,All students taught in English,No,Yes,Open,2001-01-28T00:00:00
2087,6967,Lemonwood Grove School,03-9749236,"",office@lemonwoodgrove.school.nz,Blair Dravitski,http://www.lemonwoodgrove.school.nz/,14 Lemonwood Drive ,"",Rolleston,14 Lemonwood Drive,Rolleston West,Rolleston,7615,Medium urban area,Full Primary,"",State,Donations may be requested,Co-Educational,"",Te Tai Runga,Selwyn District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Selwyn,Te Tai Tonga,335501,Faringdon,Rolleston Ward,99206,Ngā Peka o Tauwharekākaho (Rolleston) Kāhui Ako,-43.622673,172.386021,Yes,417,2025-04-01T00:00:00,1022,567,116,64,335,77,12,2,0.43,All students taught in English,No,Yes,Open,2017-01-30T00:00:00
2088,6976,Rototuna Primary School,07-8532470,07-8532471,reception@rototunaprimary.school.nz,Kylie Morris (Acting),http://www.rototunaprimary.school.nz,23 Strathmore Drive ,Rototuna,Hamilton,PO Box 28041,Horsham Downs,Hamilton,3256,Major urban area,Contributing,"",State,Donations may be requested,Co-Educational,"",Te Tai Whenua,Hamilton City,Waikato Region,Hamilton Office,Waikato,Hamilton East,Hauraki-Waikato,176202,Rototuna South East,East General Ward,99132,Te Pae Here Kāhui Ako Te Raki Rāwhiti o Kirikiriroa,-37.732342,175.276571,Yes,398,2025-04-01T00:00:00,736,266,115,39,348,74,10,1,0.24,All students taught in English,No,No,Open,2003-01-28T00:00:00
2089,6978,Reremoana School,09-2690069,09-2640589,office@reremoana.school.nz,Julie Cowan,http://www.reremoana.school.nz,Scotsmoor Drive ,Wattle Downs,Auckland,PO Box 75210,Manurewa,Manukau,2243,Major urban area,Full Primary,"",State,Donations may be requested,Co-Educational,"",Te Tai Raro,Manurewa Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Takanini,Tāmaki Makaurau,161100,Wattle Downs West,Manurewa-Papakura Ward,99186,Alfriston Kāhui Ako,-37.050660,174.877018,Yes,407,2025-04-01T00:00:00,405,143,88,79,139,22,1,0,0.39,All students taught in English,No,No,Open,2006-02-07T00:00:00
2090,70,Marist College,09-8468311,09-8151441,admin@maristcollege.school.nz,Raechelle Taulu,http://www.maristcollege.school.nz,31 Alberton Avenue ,Mount Albert,Auckland,31 Alberton Avenue,Mount Albert,Auckland,1025,Major urban area,Secondary (Year 7-15),"",State : Integrated,Donations may be requested,Girls School,"",Te Tai Raro,Albert-Eden Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Mt Albert,Tāmaki Makaurau,134200,Mount Albert Central,Albert-Eden-Puketāpapa Ward,99030,Auckland Central Catholic Kāhui Ako,-36.881938,174.726132,No,399,2025-04-01T00:00:00,799,451,72,210,247,28,11,19,0.18,All students taught in English,No,No,Open,1928-01-26T00:00:00
2091,522,Halswell Residential College,03-3385089,03-3385042,annamccoy@halswellcollege.com,Jon Purdue (Acting),http://www.halswellcollege.com,15 Nash Road ,Halswell,Christchurch,15 Nash Road,Aidanfield,Christchurch,8025,Major urban area,Specialist School,Residential Specialist School,State,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Runga,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Wigram,Te Tai Tonga,325400,Aidanfield,Halswell Ward,"","",-43.562158,172.569358,No,528,2025-04-01T00:00:00,9,7,5,1,0,0,0,0,0.27,All students taught in English,Yes,No,Open,1984-01-01T00:00:00
2092,932,Te Kura ā Iwi o Pawarenga,09-4095338,"",tari@pawarenga.school.nz,Elisabeth Thomas,"",42 Te Riha Roadway ,Pawarenga,Broadwood,42 Te Riha Road RD 2,"",Broadwood,0496,Rural other,Full Primary,"",State,"Donations should not be requested, unless for a school camp",Co-Educational,Ngā Kura ā Iwi o Aotearoa Inc,Te Tai Raro,Far North District,Northland Region,Whangarei Office,Tai Tokerau,Northland,Te Tai Tokerau,101600,Hokianga North,Kaikohe-Hokianga General Ward,99148,Hokianga Community of Learning,-35.337097,173.289595,No,539,2025-04-01T00:00:00,11,1,11,1,0,0,0,0,3.01,All students taught in te reo Māori,No,No,Open,2020-04-28T00:00:00
2093,603,KingsGate School,09-2390297,09-2390297,admin@kingsgate.school.nz,Jared Stein,http://www.kingsgate.school.nz,58 Blake Road  ,Pukekohe West,Auckland,"58 Blake Road, Pukekohe","",Auckland,2120,Rural other,Composite,"",State : Integrated,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Raro,Franklin Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Port Waikato,Hauraki-Waikato,165001,Puni,Franklin Ward,99189,South East Christian Kāhui Ako,-37.220357,174.884558,No,444,2025-04-01T00:00:00,259,153,22,35,45,37,2,0,0.18,All students taught in English,No,Yes,Open,2008-01-29T00:00:00
2094,614,Amesbury School,04-4773423,04-974 5956,office@amesbury.school.nz,Ursula Cunningham,http://www.amesbury.school.nz,48 Amesbury Drive ,Churton Park,Wellington,48 Amesbury Drive,Churton Park,Wellington,6037,Major urban area,Contributing,"",State,Donations may be requested,Co-Educational,"",Te Tai Runga,Wellington City,Wellington Region,Lower Hutt Office,Wellington,Ōhāriu,Te Tai Tonga,248101,Churton Park North,Takapū/Northern General Ward,99139,Te Kāhui Ako o Tarikākā | Northern Suburbs Kāhui Ako,-41.199095,174.802131,Yes,346,2025-04-01T00:00:00,236,72,14,16,150,17,3,2,0.25,All students taught in English,No,No,Open,2012-01-01T00:00:00
2095,616,Murihiku Young Parents' Learning Centre,03-2179659,03-2179659,office@myplc.school.nz,Mike Newell,"",Isabella Street ,"",Invercargill,c/- James Hargest College 282 Layard Street,"",Invercargill,9810,Large urban area,Teen Parent Unit,"",State,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Runga,Invercargill City,Southland Region,Invercargill Office,"Otago, Southland",Invercargill,Te Tai Tonga,361701,Glengarry,Area Outside Ward,"","",-46.406680,168.378062,No,569,,,,,,,,,,0.80,All students taught in English,No,No,Open,2010-04-19T00:00:00
2096,729,Northland College Teen Parent Unit,09-4013200,09-4012378,eleanorb@northlandcollege.school.nz,Eleanor Barker,http://www.northlandcollege.school.nz,24 Purdy Street ,"",Kaikohe,PO Box 261,"",Kaikohe,0440,Small urban area,Teen Parent Unit,"",State,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Raro,Far North District,Northland Region,Whangarei Office,Tai Tokerau,Northland,Te Tai Tokerau,103501,Kaikohe,Kaikohe-Hokianga General Ward,"","",-35.408492,173.806693,No,569,,,,,,,,,,1.82,All students taught in English,No,No,Open,2016-02-01T00:00:00
2097,482,Aquinas College,07-5432400,07-5432403,admin@aquinas.school.nz,Matt Dalton,http://www.aquinas.school.nz,183 Pyes Pa Road ,Pyes Pa,Tauranga,183 Pyes Pa Road RD 3,"",Tauranga,3173,Major urban area,Secondary (Year 7-15),"",State : Integrated,Donations may be requested,Co-Educational,"",Te Tai Whenua,Tauranga City,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",Tauranga,Waiariki,195601,Pyes Pa South,Tauriko General Ward,99018,Rotorua Catholic Faith Based Community of Learning,-37.750885,176.121982,No,400,2025-04-01T00:00:00,837,655,144,27,169,26,9,28,0.22,All students taught in English,No,No,Open,2003-01-27T00:00:00
2098,57,Tamaki College,09-5211104,09-5285341,admin@tamaki.ac.nz,Soana Pamaka,http://www.tamaki.ac.nz,Elstree Avenue ,Glen Innes,Auckland,PO Box 18061,Glen Innes,Auckland,1743,Major urban area,Secondary (Year 9-15),"",State,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Raro,Maungakiekie-Tāmaki Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Tāmaki,Tāmaki Makaurau,145800,Glen Innes East-Wai O Taiki Bay,Maungakiekie-Tāmaki Ward,99031,Manaiakalani Community of Learning,-36.877943,174.867271,Yes,531,2025-04-01T00:00:00,790,60,190,563,89,31,6,6,0.35,All students taught in English,No,No,Open,1957-02-01T00:00:00
2099,589,Te Kura o Nga Ruahine Rangi,06-764 7050,06-7647053,admin@ngaruahine.school.nz,Ngapera Moeahu-Teitinga,"",520 Eltham Road ,"",Mangatoki,520 Eltham Road RD 21,"",Stratford,4391,Rural other,Composite,"",State,"Donations should not be requested, unless for a school camp",Co-Educational,Te Rūnanga nui o ngā Kura Kaupapa Māori o Aotearoa,Te Tai Whenua,South Taranaki District,Taranaki Region,Whanganui Office,"Taranaki, Whanganui, Manawatū",Whanganui,Te Tai Hauāuru,220800,Kaponga-Mangatoki,Eltham-Kaponga General Ward,"","",-39.423822,174.229208,No,528,2025-04-01T00:00:00,69,3,68,2,0,0,1,0,1.34,All students taught in te reo Māori,No,No,Open,2007-10-18T00:00:00
2100,705,Te Tipu Whenua o Pa Harakeke,06-6500679,"",melanief@flaxcol.co.nz,Jim Hay-MacKenzie (Acting),http://www.flaxmerecollege.co.nz/,151 Flaxmere Avenue ,Flaxmere,Hastings,Te Tipu Whenua o Pa Harakeke 151 Flaxmere Avenue,"",Hastings,4120,Large urban area,Teen Parent Unit,"",State,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Whenua,Hastings District,Hawke's Bay Region,Napier Office,"Hawke's Bay, Tairāwhiti",Tukituki,Ikaroa-Rāwhiti,209100,Flaxmere Park,Flaxmere General Ward,"","",-39.621850,176.788895,No,569,,,,,,,,,,0.21,All students taught in English,No,No,Open,2014-10-13T00:00:00
2101,709,Ormiston Junior College,09-9740 140,"",admin@ojc.school.nz,Luke Sumich,http://www.ojc.school.nz,285 Ormiston Road ,Flat Bush,Auckland,285 Ormiston Road,Flat Bush,Auckland,2019,Major urban area,Secondary (Year 7-10),"",State,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Raro,Howick Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Takanini,Tāmaki Makaurau,158101,Ormiston Central,Howick Ward,"","",-36.967849,174.919678,Yes,425,2025-04-01T00:00:00,1425,108,73,240,1091,72,11,1,0.21,All students taught in English,No,No,Open,2017-01-01T00:00:00
2102,706,Te Pā o Rākaihautū,03-3810899,"",tepa@rakaihautu.com,Terina Tahau (Acting),http://www.rakaihautu.com,7 McLean Street ,Linwood,Christchurch,PO Box 27131,Shirley,Christchurch,8013,Major urban area,Composite,"",State,"Donations should not be requested, unless for a school camp",Co-Educational,Ngā Kura ā Iwi o Aotearoa Inc,Te Tai Runga,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Christchurch East,Te Tai Tonga,328500,Linwood North,Linwood Ward,99215,Te Taura Here o Ōtautahi Kāhui Ako,-43.529310,172.672461,Yes,510,2025-04-01T00:00:00,197,77,187,34,5,1,0,0,0.10,All students taught in te reo Māori,No,Yes,Open,2015-01-28T00:00:00
2103,545,Te Kura Toitu o Te Whaiti-nui-a-Toi,07-5958980,07-366 3037,principal@tewhaiti.school.nz,Josephine Gage,"",49 Minginui Road ,"",Te Whaiti,Private Bag 3013,Rotorua Mail Centre,Rotorua,3046,Rural other,Composite (Year 1-10),"",State,"Donations should not be requested, unless for a school camp",Co-Educational,"",Te Tai Whenua,Whakatane District,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",East Coast,Waiariki,203400,Galatea,Te Urewera General Ward,"","",-38.589193,176.776491,No,546,2025-04-01T00:00:00,15,2,15,3,0,0,0,0,1.89,Some students taught in te reo Māori,No,No,Open,2004-01-27T00:00:00
